"Sex","Breed","Weight"
"Female","Domestic Short Hair",6.9969
"Male","Domestic Long Hair",11.7073
"Male","Domestic Short Hair",10.4575
"Male","Domestic Long Hair",12.7479
"Female","Domestic Long Hair",10.0059
"Female","Domestic Short Hair",8.4512
"Male","Domestic Short Hair",10.4482
"Female","Domestic Short Hair",9.7161
"Female","Domestic Short Hair",8.066
"Female","Domestic Medium Hair",8.9319
"Male","Domestic Medium Hair",8.6431
"Female","Domestic Short Hair",8.118
"Male","Domestic Short Hair",10.3806
"Female","Domestic Medium Hair",9.4034
"Female","Domestic Medium Hair",9.5805
"Female","Domestic Medium Hair",10.0848
"Female","Domestic Long Hair",11.3642
"Female","Domestic Short Hair",9.1096
"Female","Domestic Medium Hair",9.4479
"Female","Domestic Long Hair",10.6673
"Male","Domestic Long Hair",11.4116
"Female","Domestic Short Hair",8.673
"Male","Domestic Medium Hair",11.4569
"Female","Domestic Short Hair",6.667
"Male","Domestic Medium Hair",10.674
"Female","Domestic Medium Hair",9.6467
"Male","Domestic Short Hair",7.6993
"Male","Domestic Short Hair",8.4139
"Female","Domestic Long Hair",11.5136
"Male","Domestic Short Hair",10.9483
"Male","Domestic Short Hair",9.8351
"Female","Domestic Medium Hair",10.6348
"Male","Domestic Long Hair",11.2382
"Female","Domestic Medium Hair",10.1144
"Female","Domestic Short Hair",7.7329
"Female","Domestic Medium Hair",10.6778
"Male","Domestic Long Hair",7.0121
"Female","Domestic Medium Hair",9.9556
"Male","Domestic Medium Hair",11.8452
"Female","Domestic Long Hair",10.0783
"Female","Domestic Long Hair",9.6239
"Female","Domestic Medium Hair",8.2912
"Female","Domestic Short Hair",9.0118
"Male","Domestic Long Hair",8.9174
"Male","Domestic Short Hair",9.0211
"Male","Domestic Long Hair",12.1183
"Female","Domestic Medium Hair",8.4883
"Female","Domestic Medium Hair",10.6724
"Female","Domestic Long Hair",9.4629
"Female","Domestic Short Hair",8.3985
"Male","Domestic Long Hair",8.8939
"Female","Domestic Long Hair",9.5941
"Female","Domestic Long Hair",9.6125
"Female","Domestic Medium Hair",10.0608
"Female","Domestic Short Hair",6.8304
"Male","Domestic Short Hair",8.1882
"Female","Domestic Long Hair",9.0582
"Male","Domestic Long Hair",10.4029
"Female","Domestic Long Hair",10.9152
"Male","Domestic Long Hair",10.2753
"Female","Domestic Long Hair",10.0271
"Female","Domestic Medium Hair",8.4168
"Male","Domestic Short Hair",7.8772
"Male","Domestic Long Hair",9.3301
"Male","Domestic Medium Hair",11.8265
"Male","Domestic Medium Hair",9.492
"Female","Domestic Long Hair",10.0858
"Female","Domestic Medium Hair",10.3744
"Male","Domestic Medium Hair",9.8126
"Female","Domestic Long Hair",10.2788
"Female","Domestic Long Hair",8.1818
"Male","Domestic Long Hair",11.7217
"Female","Domestic Long Hair",9.4951
"Female","Domestic Long Hair",11.1383
"Female","Domestic Medium Hair",9.1053
"Male","Domestic Long Hair",11.5902
"Male","Domestic Short Hair",9.1612
"Female","Domestic Short Hair",8.2761
"Female","Domestic Medium Hair",8.951
"Male","Domestic Short Hair",9.8808
"Male","Domestic Long Hair",11.4949
"Female","Domestic Short Hair",10.0807
"Male","Domestic Short Hair",8.094
"Male","Domestic Long Hair",10.188
"Female","Domestic Short Hair",10.0519
"Male","Domestic Medium Hair",12.8902
"Female","Domestic Short Hair",8.4482
"Female","Domestic Medium Hair",9.7341
"Male","Domestic Medium Hair",8.1675
"Male","Domestic Long Hair",10.9877
"Female","Domestic Medium Hair",9.0433
"Female","Domestic Medium Hair",9.2557
"Female","Domestic Long Hair",9.259
"Male","Domestic Short Hair",9.2436
"Female","Domestic Long Hair",9.1664
"Female","Domestic Short Hair",8.3797
"Male","Domestic Medium Hair",10.9478
"Female","Domestic Long Hair",10.1751
"Male","Domestic Long Hair",11.5456
"Female","Domestic Long Hair",9.1175
"Female","Domestic Short Hair",9.8463
"Female","Domestic Medium Hair",8.8947
"Male","Domestic Medium Hair",11.4546
"Female","Domestic Short Hair",9.9502
"Male","Domestic Short Hair",8.1112
"Female","Domestic Medium Hair",9.9339
"Male","Domestic Long Hair",9.7913
"Female","Domestic Short Hair",8.9252
"Male","Domestic Medium Hair",9.1354
"Male","Domestic Short Hair",9.7653
"Female","Domestic Short Hair",10.168
"Male","Domestic Medium Hair",11.4592
"Female","Domestic Short Hair",9.7501
"Female","Domestic Short Hair",10.0902
"Female","Domestic Short Hair",9.031
"Female","Domestic Short Hair",8.9414
"Female","Domestic Short Hair",8.0808
"Male","Domestic Medium Hair",10.5565
"Female","Domestic Medium Hair",11.0963
"Male","Domestic Medium Hair",10.6996
"Female","Domestic Medium Hair",10.3666
"Female","Domestic Long Hair",8.8499
"Male","Domestic Long Hair",11.9415
"Female","Domestic Medium Hair",8.2684
"Male","Domestic Short Hair",6.7371
"Female","Domestic Medium Hair",8.4779
"Male","Domestic Short Hair",10.4708
"Male","Domestic Long Hair",11.5857
"Male","Domestic Long Hair",11.6873
"Female","Domestic Long Hair",9.6215
"Female","Domestic Short Hair",7.8584
"Female","Domestic Medium Hair",8.1867
"Female","Domestic Long Hair",8.3491
"Male","Domestic Medium Hair",10.6854
"Female","Domestic Long Hair",9.6728
"Male","Domestic Long Hair",11.4457
"Female","Domestic Short Hair",9.0487
"Female","Domestic Long Hair",10.8327
"Female","Domestic Short Hair",9.2036
"Male","Domestic Short Hair",9.1936
"Female","Domestic Long Hair",9.4348
"Male","Domestic Long Hair",9.5588
"Female","Domestic Medium Hair",6.9758
"Male","Domestic Medium Hair",9.7129
"Male","Domestic Long Hair",12.0211
"Female","Domestic Short Hair",9.3892
"Male","Domestic Short Hair",8.055
"Female","Domestic Short Hair",9.9497
"Female","Domestic Medium Hair",9.7139
"Male","Domestic Long Hair",9.8798
"Male","Domestic Short Hair",8.4143
"Female","Domestic Long Hair",9.7886
"Female","Domestic Medium Hair",9.8737
"Male","Domestic Medium Hair",9.789
"Male","Domestic Short Hair",8.5239
"Male","Domestic Short Hair",10.493
"Female","Domestic Short Hair",9.9796
"Female","Domestic Long Hair",8.9896
"Female","Domestic Long Hair",8.7818
"Female","Domestic Short Hair",10.0876
"Male","Domestic Long Hair",8.4592
"Female","Domestic Long Hair",9.5128
"Male","Domestic Short Hair",9.9455
"Female","Domestic Medium Hair",10.4783
"Male","Domestic Long Hair",11.9862
"Male","Domestic Medium Hair",10.9144
"Male","Domestic Short Hair",7.3112
"Male","Domestic Medium Hair",11.0157
"Male","Domestic Short Hair",6.9016
"Female","Domestic Long Hair",10.0168
"Male","Domestic Long Hair",10.3406
"Female","Domestic Long Hair",9.5858
"Female","Domestic Long Hair",8.4809
"Male","Domestic Short Hair",10.9273
"Female","Domestic Short Hair",7.6345
"Female","Domestic Long Hair",9.6764
"Male","Domestic Short Hair",8.0779
"Female","Domestic Short Hair",9.2693
"Female","Domestic Medium Hair",10.4492
"Male","Domestic Medium Hair",11.0568
"Female","Domestic Long Hair",10.7031
"Male","Domestic Long Hair",10.2263
"Female","Domestic Long Hair",9.4484
"Female","Domestic Medium Hair",8.8746
"Female","Domestic Medium Hair",9.8736
"Female","Domestic Short Hair",7.6468
"Male","Domestic Long Hair",10.6232
"Male","Domestic Medium Hair",9.6216
"Male","Domestic Medium Hair",9.6092
"Female","Domestic Long Hair",9.9483
"Female","Domestic Short Hair",8.8956
"Female","Domestic Medium Hair",10.6414
"Male","Domestic Medium Hair",11.0427
"Female","Domestic Short Hair",7.9833
"Female","Domestic Medium Hair",10.6963
"Female","Domestic Short Hair",9.2173
"Male","Domestic Long Hair",10.8317
"Male","Domestic Medium Hair",10.9942
"Female","Domestic Medium Hair",11.4461
"Male","Domestic Short Hair",8.3358
"Female","Domestic Short Hair",7.8917
"Male","Domestic Long Hair",13.9262
"Female","Domestic Medium Hair",8.7811
"Female","Domestic Short Hair",8.0915
"Female","Domestic Short Hair",7.7522
"Female","Domestic Medium Hair",10.3996
"Male","Domestic Long Hair",9.3886
"Female","Domestic Long Hair",10.6182
"Male","Domestic Short Hair",9.4768
"Male","Domestic Long Hair",11.157
"Male","Domestic Medium Hair",10.3502
"Female","Domestic Medium Hair",9.8106
"Male","Domestic Short Hair",9.9433
"Female","Domestic Short Hair",9.2984
"Male","Domestic Long Hair",13.605
"Male","Domestic Long Hair",9.6834
"Male","Domestic Short Hair",9.2257
"Male","Domestic Short Hair",8.8908
"Male","Domestic Medium Hair",9.8841
"Male","Domestic Short Hair",8.5873
"Female","Domestic Long Hair",8.3348
"Female","Domestic Short Hair",8.0411
"Female","Domestic Long Hair",10.3794
"Female","Domestic Short Hair",8.7101
"Male","Domestic Medium Hair",11.8514
"Female","Domestic Short Hair",8.4806
"Male","Domestic Long Hair",10.6229
"Male","Domestic Long Hair",11.2463
"Female","Domestic Medium Hair",10.26
"Male","Domestic Short Hair",10.1667
"Female","Domestic Short Hair",9.0699
"Female","Domestic Short Hair",6.5254
"Female","Domestic Short Hair",8.8696
"Male","Domestic Short Hair",10.4059
"Female","Domestic Medium Hair",10.5952
"Female","Domestic Medium Hair",9.8744
"Male","Domestic Medium Hair",8.5491
"Female","Domestic Long Hair",8.562
"Female","Domestic Medium Hair",10.8088
"Female","Domestic Short Hair",8.6269
"Male","Domestic Short Hair",8.3029
"Female","Domestic Medium Hair",9.6619
"Female","Domestic Medium Hair",8.5497
"Female","Domestic Medium Hair",9.9077
"Male","Domestic Short Hair",9.5763
"Female","Domestic Short Hair",7.6478
"Male","Domestic Short Hair",10.4163
"Female","Domestic Short Hair",9.298
"Male","Domestic Short Hair",7.4141
"Male","Domestic Long Hair",8.8409
"Male","Domestic Medium Hair",9.3123
"Male","Domestic Medium Hair",10.183
"Male","Domestic Short Hair",11.4366
"Male","Domestic Short Hair",8.8628
"Male","Domestic Long Hair",10.0007
"Male","Domestic Medium Hair",9.3495
"Female","Domestic Medium Hair",8.561
"Male","Domestic Medium Hair",10.2123
"Male","Domestic Long Hair",10.9407
"Male","Domestic Medium Hair",9.6293
"Female","Domestic Medium Hair",9.8314
"Female","Domestic Long Hair",10.1955
"Female","Domestic Medium Hair",8.8636
"Male","Domestic Long Hair",12.3167
"Female","Domestic Medium Hair",9.6479
"Male","Domestic Long Hair",10.4717
"Male","Domestic Short Hair",9.4505
"Male","Domestic Short Hair",9.0195
"Female","Domestic Long Hair",10.1298
"Male","Domestic Long Hair",11.9221
"Male","Domestic Short Hair",10.1943
"Female","Domestic Long Hair",9.0565
"Female","Domestic Long Hair",8.7549
"Female","Domestic Medium Hair",8.49
"Male","Domestic Short Hair",9.5161
"Male","Domestic Long Hair",8.5579
"Male","Domestic Short Hair",9.9968
"Male","Domestic Short Hair",8.8368
"Female","Domestic Long Hair",10.3628
"Male","Domestic Medium Hair",11.3425
"Male","Domestic Short Hair",8.838
"Female","Domestic Medium Hair",11.1188
"Female","Domestic Short Hair",8.9825
"Female","Domestic Short Hair",9.5381
"Female","Domestic Medium Hair",9.9914
"Male","Domestic Short Hair",9.6659
"Male","Domestic Long Hair",10.2036
"Male","Domestic Short Hair",8.2514
"Male","Domestic Long Hair",12.6386
"Female","Domestic Long Hair",8.9829
"Male","Domestic Short Hair",8.3308
"Female","Domestic Medium Hair",8.2298
"Female","Domestic Short Hair",8.5998
"Female","Domestic Medium Hair",8.9375
"Male","Domestic Short Hair",8.3009
"Female","Domestic Medium Hair",8.117
"Male","Domestic Medium Hair",8.767
"Male","Domestic Short Hair",8.0368
"Female","Domestic Short Hair",9.3004
"Male","Domestic Medium Hair",8.2183
"Female","Domestic Medium Hair",9.8067
"Female","Domestic Long Hair",10.8222
"Male","Domestic Long Hair",9.8201
"Female","Domestic Medium Hair",10.2509
"Female","Domestic Long Hair",10.2807
"Male","Domestic Long Hair",10.9174
"Female","Domestic Long Hair",9.3587
"Male","Domestic Short Hair",9.51
"Male","Domestic Short Hair",9.7123
"Female","Domestic Long Hair",9.029
"Female","Domestic Long Hair",9.8548
"Female","Domestic Short Hair",7.9744
"Female","Domestic Medium Hair",10.8227
"Female","Domestic Long Hair",11.0669
"Female","Domestic Short Hair",10.2404
"Female","Domestic Short Hair",7.9245
"Male","Domestic Long Hair",11.3112
"Female","Domestic Short Hair",7.1886
"Male","Domestic Short Hair",11.2072
"Male","Domestic Long Hair",9.9178
"Male","Domestic Long Hair",11.4057
"Male","Domestic Short Hair",10.448
"Male","Domestic Medium Hair",10.2852
"Female","Domestic Long Hair",9.6397
"Female","Domestic Short Hair",10.498
"Male","Domestic Long Hair",11.4533
"Male","Domestic Medium Hair",11.0161
"Male","Domestic Medium Hair",8.9194
"Female","Domestic Long Hair",8.9921
"Female","Domestic Long Hair",9.1762
"Female","Domestic Long Hair",11.0045
"Female","Domestic Short Hair",8.6929
"Male","Domestic Medium Hair",9.4965
"Male","Domestic Long Hair",11.9579
"Female","Domestic Medium Hair",10.128
"Female","Domestic Medium Hair",11.6498
"Male","Domestic Long Hair",11.5647
"Male","Domestic Short Hair",8.4716
"Male","Domestic Medium Hair",11.4583
"Female","Domestic Long Hair",9.888
"Female","Domestic Short Hair",10.8606
"Female","Domestic Long Hair",9.5449
"Male","Domestic Long Hair",11.5184
"Female","Domestic Short Hair",9.7447
"Female","Domestic Medium Hair",8.4119
"Female","Domestic Short Hair",7.8958
"Female","Domestic Medium Hair",9.4269
"Male","Domestic Short Hair",8.4672
"Female","Domestic Long Hair",9.2622
"Female","Domestic Medium Hair",8.7218
"Female","Domestic Long Hair",9.7908
"Female","Domestic Medium Hair",8.5934
"Male","Domestic Long Hair",10.2304
"Male","Domestic Long Hair",10.7186
"Female","Domestic Short Hair",8.66
"Female","Domestic Short Hair",7.8078
"Male","Domestic Medium Hair",11.0335
"Male","Domestic Short Hair",8.9387
"Female","Domestic Medium Hair",9.9386
"Male","Domestic Long Hair",10.962
"Male","Domestic Long Hair",11.5141
"Female","Domestic Short Hair",7.5415
"Male","Domestic Short Hair",8.3256
"Female","Domestic Short Hair",9.678
"Female","Domestic Short Hair",8.9528
"Female","Domestic Short Hair",7.6008
"Female","Domestic Medium Hair",9.3476
"Male","Domestic Medium Hair",9.0722
"Male","Domestic Long Hair",9.2254
"Female","Domestic Short Hair",8.7768
"Male","Domestic Long Hair",10.1085
"Female","Domestic Long Hair",9.0605
"Male","Domestic Long Hair",11.4071
"Male","Domestic Medium Hair",10.8795
"Male","Domestic Long Hair",10.159
"Male","Domestic Long Hair",8.8235
"Male","Domestic Medium Hair",11.3312
"Male","Domestic Long Hair",11.92
"Male","Domestic Short Hair",8.4293
"Male","Domestic Short Hair",8.3741
"Female","Domestic Short Hair",10.0395
"Female","Domestic Long Hair",9.7447
"Male","Domestic Long Hair",11.1905
"Female","Domestic Long Hair",9.9678
"Male","Domestic Short Hair",9.8775
"Male","Domestic Medium Hair",9.6683
"Female","Domestic Short Hair",10.4559
"Female","Domestic Long Hair",11.2002
"Male","Domestic Long Hair",12.0699
"Female","Domestic Long Hair",7.5343
"Female","Domestic Short Hair",8.4469
"Male","Domestic Short Hair",9.4155
"Female","Domestic Medium Hair",9.4804
"Male","Domestic Long Hair",10.9968
"Male","Domestic Medium Hair",9.6358
"Male","Domestic Long Hair",10.6539
"Male","Domestic Short Hair",10.6811
"Female","Domestic Medium Hair",9.3979
"Male","Domestic Medium Hair",9.7131
"Female","Domestic Medium Hair",9.7885
"Female","Domestic Medium Hair",9.9654
"Male","Domestic Long Hair",10.6097
"Male","Domestic Short Hair",9.3154
"Female","Domestic Short Hair",6.9252
"Male","Domestic Short Hair",9.422
"Female","Domestic Short Hair",7.685
"Male","Domestic Medium Hair",9.7929
"Male","Domestic Long Hair",11.3062
"Male","Domestic Short Hair",9.4884
"Female","Domestic Medium Hair",9.532
"Male","Domestic Long Hair",9.8314
"Female","Domestic Long Hair",10.5649
"Female","Domestic Long Hair",9.2726
"Male","Domestic Medium Hair",8.8763
"Male","Domestic Short Hair",8.8148
"Male","Domestic Medium Hair",9.0494
"Female","Domestic Medium Hair",9.8004
"Male","Domestic Medium Hair",9.6263
"Female","Domestic Medium Hair",9.4688
"Male","Domestic Long Hair",10.0235
"Male","Domestic Short Hair",8.7096
"Female","Domestic Medium Hair",9.8609
"Male","Domestic Short Hair",9.6013
"Male","Domestic Long Hair",10.76
"Female","Domestic Long Hair",8.8699
"Male","Domestic Medium Hair",10.3113
"Female","Domestic Medium Hair",8.3224
"Male","Domestic Short Hair",9.0022
"Male","Domestic Medium Hair",11.2756
"Male","Domestic Long Hair",11.2476
"Female","Domestic Long Hair",9.1739
"Male","Domestic Short Hair",8.6506
"Female","Domestic Medium Hair",9.4531
"Female","Domestic Long Hair",9.8347
"Male","Domestic Short Hair",7.7462
"Female","Domestic Medium Hair",10.8722
"Male","Domestic Medium Hair",10.7513
"Female","Domestic Short Hair",8.2532
"Male","Domestic Short Hair",9.6221
"Male","Domestic Short Hair",9.5449
"Male","Domestic Long Hair",10.4462
"Male","Domestic Short Hair",8.5335
"Male","Domestic Short Hair",8.9079
"Female","Domestic Short Hair",10.0579
"Female","Domestic Long Hair",10.1114
"Male","Domestic Short Hair",9.6532
"Female","Domestic Short Hair",9.5712
"Male","Domestic Short Hair",10.0589
"Female","Domestic Short Hair",6.0895
"Female","Domestic Long Hair",9.0529
"Female","Domestic Short Hair",8.6385
"Male","Domestic Short Hair",8.7412
"Female","Domestic Medium Hair",8.8535
"Female","Domestic Long Hair",9.3321
"Male","Domestic Short Hair",8.8189
"Female","Domestic Medium Hair",10.1628
"Female","Domestic Medium Hair",10.5947
"Male","Domestic Short Hair",9.7716
"Male","Domestic Short Hair",8.889
"Male","Domestic Medium Hair",10.7137
"Male","Domestic Medium Hair",10.4176
"Female","Domestic Short Hair",7.9296
"Male","Domestic Medium Hair",8.7297
"Female","Domestic Short Hair",9.0858
"Male","Domestic Medium Hair",10.338
"Female","Domestic Medium Hair",10.2847
"Male","Domestic Long Hair",10.0139
"Female","Domestic Medium Hair",9.8272
"Male","Domestic Medium Hair",8.7783
"Female","Domestic Short Hair",8.8953
"Female","Domestic Short Hair",8.5533
"Female","Domestic Medium Hair",8.4196
"Male","Domestic Medium Hair",9.1962
"Female","Domestic Medium Hair",10.3783
"Male","Domestic Long Hair",11.7127
"Female","Domestic Medium Hair",7.5998
"Female","Domestic Medium Hair",9.643
"Male","Domestic Medium Hair",10.8362
